cliente_id,nombre,edad,genero,ubicacion
14385,Cliente_14686,49,M,Guadalajara
14386,Cliente_14687,66,F,CDMX
14387,Cliente_14688,47,Otro,CDMX
14388,Cliente_14689,29,F,Tijuana
14389,Cliente_14690,32,Otro,Puebla
14390,Cliente_14691,33,M,Tijuana
14391,Cliente_14692,29,F,Guadalajara
14392,Cliente_14693,59,M,Puebla
14393,Cliente_14694,26,F,Monterrey
14394,Cliente_14695,48,Otro,Guadalajara
14395,Cliente_14696,29,F,Puebla
14396,Cliente_14697,65,Otro,Monterrey
14397,Cliente_14698,44,Otro,Tijuana
14398,Cliente_14699,53,M,Puebla
14399,Cliente_14700,40,F,Monterrey
14400,Cliente_14701,36,F,CDMX
14401,Cliente_14702,53,F,Tijuana
14402,Cliente_14703,45,Otro,Puebla
14403,Cliente_14704,35,F,Guadalajara
14404,Cliente_14705,28,M,Puebla
14405,Cliente_14706,55,F,Puebla
14406,Cliente_14707,18,Otro,Tijuana
14407,Cliente_14708,63,Otro,Monterrey
14408,Cliente_14709,51,Otro,Tijuana
14409,Cliente_14710,32,F,Monterrey
14410,Cliente_14711,22,Otro,Tijuana
14411,Cliente_14712,38,Otro,Monterrey
14412,Cliente_14713,41,M,Puebla
14413,Cliente_14714,29,M,CDMX
14414,Cliente_14715,45,Otro,Puebla
14415,Cliente_14716,47,M,Puebla
14416,Cliente_14717,35,Otro,CDMX
14417,Cliente_14718,67,M,CDMX
14418,Cliente_14719,64,Otro,Tijuana
14419,Cliente_14720,29,M,Guadalajara
14420,Cliente_14721,18,F,CDMX
14421,Cliente_14722,21,F,Tijuana
14422,Cliente_14723,28,M,Guadalajara
14423,Cliente_14724,65,M,Tijuana
14424,Cliente_14725,62,M,Tijuana
14425,Cliente_14726,66,Otro,CDMX
14426,Cliente_14727,64,Otro,Puebla
14427,Cliente_14728,26,M,Guadalajara
14428,Cliente_14729,48,F,Tijuana
14429,Cliente_14730,57,Otro,Tijuana
14430,Cliente_14731,56,M,Guadalajara
14431,Cliente_14732,29,F,Guadalajara
14432,Cliente_14733,37,Otro,Guadalajara
14433,Cliente_14734,41,M,Monterrey
14434,Cliente_14735,58,Otro,Guadalajara
14435,Cliente_14736,19,M,Puebla
14436,Cliente_14737,28,Otro,Puebla
14437,Cliente_14738,29,Otro,Monterrey
14438,Cliente_14739,38,Otro,Guadalajara
14439,Cliente_14740,30,F,Tijuana
14440,Cliente_14741,27,Otro,Tijuana
14441,Cliente_14742,40,M,Guadalajara
14442,Cliente_14743,34,M,Puebla
14443,Cliente_14744,21,F,CDMX
14444,Cliente_14745,35,Otro,Tijuana
14445,Cliente_14746,63,M,Guadalajara
14446,Cliente_14747,26,Otro,Monterrey
14447,Cliente_14748,39,F,Puebla
14448,Cliente_14749,58,Otro,CDMX
14449,Cliente_14750,66,F,Monterrey
14450,Cliente_14751,61,Otro,Guadalajara
14451,Cliente_14752,44,Otro,Monterrey
14452,Cliente_14753,52,M,Guadalajara
14453,Cliente_14754,52,M,Tijuana
14454,Cliente_14755,36,Otro,Tijuana
14455,Cliente_14756,51,Otro,Tijuana
14456,Cliente_14757,39,Otro,Monterrey
14457,Cliente_14758,22,Otro,Tijuana
14458,Cliente_14759,26,F,Puebla
14459,Cliente_14760,63,F,Guadalajara
14460,Cliente_14761,29,M,Monterrey
14461,Cliente_14762,27,F,CDMX
14462,Cliente_14763,20,Otro,CDMX
14463,Cliente_14764,31,M,Puebla
14464,Cliente_14765,62,F,CDMX
14465,Cliente_14766,23,M,Puebla
14466,Cliente_14767,63,Otro,Guadalajara
14467,Cliente_14768,46,Otro,Tijuana
14468,Cliente_14769,39,F,Guadalajara
14469,Cliente_14770,36,Otro,Puebla
14470,Cliente_14771,68,F,Puebla
14471,Cliente_14772,39,F,Puebla
14472,Cliente_14773,64,F,Puebla
14473,Cliente_14774,39,M,CDMX
14474,Cliente_14775,30,F,Puebla
14475,Cliente_14776,36,Otro,Guadalajara
14476,Cliente_14777,50,M,Puebla
14477,Cliente_14778,32,F,CDMX
14478,Cliente_14779,18,F,CDMX
14479,Cliente_14780,39,F,Puebla
14480,Cliente_14781,39,M,CDMX
14481,Cliente_14782,29,M,Puebla
14482,Cliente_14783,36,M,Puebla
14483,Cliente_14784,68,Otro,Tijuana
14484,Cliente_14785,66,M,CDMX
14485,Cliente_14786,53,M,Puebla
14486,Cliente_14787,64,M,CDMX
14487,Cliente_14788,48,F,CDMX
14488,Cliente_14789,60,M,CDMX
14489,Cliente_14790,29,Otro,Guadalajara
14490,Cliente_14791,45,F,Puebla
14491,Cliente_14792,29,F,Puebla
14492,Cliente_14793,35,F,Monterrey
14493,Cliente_14794,32,M,Monterrey
14494,Cliente_14795,69,M,Monterrey
14495,Cliente_14796,44,F,Guadalajara
14496,Cliente_14797,28,M,Puebla
14497,Cliente_14798,53,F,CDMX
14498,Cliente_14799,51,M,Monterrey
14499,Cliente_14800,62,M,Puebla
14500,Cliente_14802,39,F,CDMX
14501,Cliente_14803,59,Otro,Monterrey
14502,Cliente_14804,57,Otro,Guadalajara
14503,Cliente_14805,48,F,Tijuana
14504,Cliente_14806,61,M,Monterrey
14505,Cliente_14807,53,F,Tijuana
14506,Cliente_14808,43,M,Guadalajara
14507,Cliente_14809,55,Otro,Guadalajara
14508,Cliente_14810,30,M,Tijuana
14509,Cliente_14811,69,F,Tijuana
14510,Cliente_14812,28,M,Guadalajara
14511,Cliente_14813,36,M,Monterrey
14512,Cliente_14814,33,Otro,Monterrey
14513,Cliente_14815,47,Otro,Puebla
14514,Cliente_14816,67,M,Puebla
14515,Cliente_14817,31,M,Tijuana
14516,Cliente_14818,58,M,Tijuana
14517,Cliente_14819,29,Otro,Tijuana
14518,Cliente_14820,40,F,Monterrey
14519,Cliente_14821,25,M,Monterrey
14520,Cliente_14822,66,Otro,Tijuana
14521,Cliente_14823,42,Otro,CDMX
14522,Cliente_14824,26,M,Guadalajara
14523,Cliente_14825,24,Otro,Monterrey
14524,Cliente_14826,59,Otro,Monterrey
14525,Cliente_14827,38,F,Guadalajara
14526,Cliente_14828,48,M,CDMX
14527,Cliente_14829,58,Otro,Guadalajara
14528,Cliente_14830,62,F,Guadalajara
14529,Cliente_14831,49,Otro,Guadalajara
14530,Cliente_14832,53,M,Monterrey
14531,Cliente_14833,45,F,Guadalajara
14532,Cliente_14834,43,F,Monterrey
14533,Cliente_14835,54,Otro,Tijuana
14534,Cliente_14836,59,F,Guadalajara
14535,Cliente_14837,51,F,CDMX
14536,Cliente_14838,41,F,Puebla
14537,Cliente_14839,59,Otro,Monterrey
14538,Cliente_14840,39,F,Monterrey
14539,Cliente_14841,22,M,Monterrey
14540,Cliente_14842,27,Otro,Tijuana
14541,Cliente_14843,49,F,CDMX
14542,Cliente_14844,40,F,Puebla
14543,Cliente_14845,29,F,Monterrey
14544,Cliente_14846,46,F,Tijuana
14545,Cliente_14847,40,F,CDMX
14546,Cliente_14848,27,M,Puebla
14547,Cliente_14849,59,Otro,CDMX
14548,Cliente_14850,60,Otro,Tijuana
14549,Cliente_14851,48,Otro,Guadalajara
14550,Cliente_14852,30,F,Puebla
14551,Cliente_14853,35,M,Guadalajara
14552,Cliente_14854,20,F,Monterrey
14553,Cliente_14855,29,M,Guadalajara
14554,Cliente_14856,33,Otro,Puebla
14555,Cliente_14857,67,Otro,Tijuana
14556,Cliente_14858,40,F,CDMX
14557,Cliente_14859,51,M,Guadalajara
14558,Cliente_14860,51,Otro,Puebla
14559,Cliente_14861,50,Otro,Tijuana
14560,Cliente_14862,30,F,CDMX
14561,Cliente_14863,69,F,CDMX
14562,Cliente_14864,60,M,CDMX
14563,Cliente_14865,56,Otro,Guadalajara
14564,Cliente_14866,62,F,Tijuana
14565,Cliente_14867,18,M,Tijuana
14566,Cliente_14868,46,M,Guadalajara
14567,Cliente_14869,40,F,Monterrey
14568,Cliente_14870,10,F,Puebla
14569,Cliente_14871,26,F,CDMX
14570,Cliente_14872,68,Otro,Monterrey
14571,Cliente_14873,61,F,CDMX
14572,Cliente_14874,43,F,Guadalajara
14573,Cliente_14875,19,Otro,Monterrey
14574,Cliente_14876,62,F,Puebla
14575,Cliente_14877,31,M,Tijuana
14576,Cliente_14878,66,M,CDMX
14577,Cliente_14879,20,M,Guadalajara
14578,Cliente_14880,59,Otro,Puebla
14579,Cliente_14881,54,F,Puebla
14580,Cliente_14882,38,F,Puebla
14581,Cliente_14883,57,M,Tijuana
14582,Cliente_14884,67,Otro,CDMX
14583,Cliente_14885,52,F,Monterrey
14584,Cliente_14886,57,Otro,Puebla
14585,Cliente_14887,38,F,Monterrey
14586,Cliente_14888,21,M,Monterrey
14587,Cliente_14889,19,Otro,Tijuana
14588,Cliente_14890,37,F,CDMX
14589,Cliente_14891,40,M,Guadalajara
14590,Cliente_14892,44,F,CDMX
14591,Cliente_14893,49,F,Monterrey
14592,Cliente_14894,60,F,Guadalajara
14593,Cliente_14895,43,Otro,CDMX
14594,Cliente_14896,46,M,CDMX
14595,Cliente_14897,20,Otro,Tijuana
14596,Cliente_14898,33,F,Guadalajara
14597,Cliente_14899,35,F,Puebla
14598,Cliente_14900,69,Otro,CDMX
14599,Cliente_14901,48,M,Tijuana
14600,Cliente_14902,22,F,Tijuana
14601,Cliente_14903,31,M,Tijuana
14602,Cliente_14904,43,Otro,Puebla
14603,Cliente_14905,65,Otro,Guadalajara
14604,Cliente_14906,59,Otro,Guadalajara
14605,Cliente_14907,60,M,Guadalajara
14606,Cliente_14908,68,F,Monterrey
14607,Cliente_14909,51,M,Tijuana
14608,Cliente_14910,41,F,Tijuana
14609,Cliente_14911,40,M,Tijuana
14610,Cliente_14912,42,M,Monterrey
14611,Cliente_14913,30,F,CDMX
14612,Cliente_14914,35,F,Tijuana
14613,Cliente_14915,60,Otro,Monterrey
14614,Cliente_14916,27,F,Guadalajara
14615,Cliente_14917,49,Otro,CDMX
14616,Cliente_14918,46,Otro,Guadalajara
14617,Cliente_14919,23,Otro,CDMX
14618,Cliente_14920,47,F,Puebla
14619,Cliente_14921,42,F,Guadalajara
14620,Cliente_14922,43,Otro,Guadalajara
14621,Cliente_14923,24,M,Guadalajara
14622,Cliente_14924,69,M,Monterrey
14623,Cliente_14925,37,F,Guadalajara
14624,Cliente_14926,55,Otro,Tijuana
14625,Cliente_14927,54,M,Puebla
14626,Cliente_14928,62,Otro,Puebla
14627,Cliente_14930,46,F,Puebla
14628,Cliente_14931,42,Otro,Guadalajara
14629,Cliente_14932,18,M,CDMX
14630,Cliente_14933,62,Otro,Guadalajara
14631,Cliente_14936,31,Otro,Monterrey
14632,Cliente_14937,33,F,Monterrey
14633,Cliente_14938,68,F,CDMX
14634,Cliente_14939,65,M,Monterrey
14635,Cliente_14941,44,F,CDMX
14636,Cliente_14942,59,F,Puebla
14637,Cliente_14943,69,F,Tijuana
14638,Cliente_14944,40,M,Monterrey
14639,Cliente_14945,32,M,Puebla
14640,Cliente_14946,32,Otro,Monterrey
14641,Cliente_14947,67,F,Puebla
14642,Cliente_14948,46,Otro,CDMX
14643,Cliente_14949,59,Otro,Tijuana
14644,Cliente_14950,34,F,Monterrey
14645,Cliente_14951,25,M,Guadalajara
14646,Cliente_14952,24,F,Guadalajara
14647,Cliente_14953,25,M,Puebla
14648,Cliente_14954,52,F,Guadalajara
14649,Cliente_14955,20,M,Puebla
14650,Cliente_14956,49,Otro,Monterrey
14651,Cliente_14957,56,M,Guadalajara
14652,Cliente_14958,21,F,Tijuana
14653,Cliente_14959,19,Otro,Tijuana
14654,Cliente_14961,37,Otro,CDMX
14655,Cliente_14962,23,Otro,Guadalajara
14656,Cliente_14963,52,F,Guadalajara
14657,Cliente_14964,30,M,Monterrey
14658,Cliente_14966,37,Otro,CDMX
14659,Cliente_14967,50,F,Monterrey
14660,Cliente_14968,57,F,Tijuana
14661,Cliente_14969,52,Otro,Monterrey
14662,Cliente_14970,23,M,Monterrey
14663,Cliente_14971,47,M,Guadalajara
14664,Cliente_14972,28,M,Puebla
14665,Cliente_14973,59,Otro,Tijuana
14666,Cliente_14974,53,M,CDMX
14667,Cliente_14975,54,F,Tijuana
14668,Cliente_14976,34,F,Tijuana
14669,Cliente_14977,49,Otro,Guadalajara
14670,Cliente_14978,54,Otro,CDMX
14671,Cliente_14979,49,M,CDMX
14672,Cliente_14980,56,M,Tijuana
14673,Cliente_14981,39,F,Guadalajara
14674,Cliente_14982,45,Otro,Monterrey
14675,Cliente_14983,62,F,Guadalajara
14676,Cliente_14984,67,Otro,Puebla
14677,Cliente_14986,21,M,Tijuana
14678,Cliente_14987,25,F,Monterrey
14679,Cliente_14988,60,F,Puebla
14680,Cliente_14989,27,M,Tijuana
14681,Cliente_14990,29,Otro,Guadalajara
14682,Cliente_14991,60,F,Guadalajara
14683,Cliente_14992,31,Otro,Puebla
14684,Cliente_14993,33,M,Puebla
14685,Cliente_14995,45,M,Guadalajara
14686,Cliente_14996,33,M,Monterrey
14687,Cliente_14997,31,M,CDMX
14688,Cliente_14998,55,F,Puebla
14689,Cliente_14999,53,F,Guadalajara
14690,Cliente_15000,65,F,Guadalajara
14691,Cliente_15001,65,M,Puebla
14692,Cliente_15002,19,Otro,Guadalajara
14693,Cliente_15003,33,F,Guadalajara
14694,Cliente_15004,25,Otro,Guadalajara
14695,Cliente_15005,58,Otro,Guadalajara
14696,Cliente_15006,19,Otro,Puebla
14697,Cliente_15007,39,F,Puebla
14698,Cliente_15008,20,F,Guadalajara
14699,Cliente_15009,34,F,CDMX
14700,Cliente_15010,69,F,CDMX
14701,Cliente_15011,32,M,CDMX
14702,Cliente_15012,32,M,CDMX
14703,Cliente_15013,45,Otro,Puebla
14704,Cliente_15014,24,M,Monterrey
14705,Cliente_15015,56,F,Monterrey
14706,Cliente_15016,52,Otro,Puebla
14707,Cliente_15017,29,M,Tijuana
14708,Cliente_15018,46,F,CDMX
14709,Cliente_15019,41,Otro,Puebla
14710,Cliente_15020,43,M,CDMX
14711,Cliente_15021,27,F,Monterrey
14712,Cliente_15022,29,Otro,Puebla
14713,Cliente_15023,25,Otro,CDMX
14714,Cliente_15024,20,Otro,Monterrey
14715,Cliente_15025,45,F,Guadalajara
14716,Cliente_15026,64,Otro,Tijuana
14717,Cliente_15027,27,Otro,Puebla
14718,Cliente_15028,19,F,Tijuana
14719,Cliente_15029,44,F,Tijuana
14720,Cliente_15030,18,F,Tijuana
14721,Cliente_15031,56,F,Tijuana
14722,Cliente_15032,69,Otro,Guadalajara
14723,Cliente_15033,49,M,CDMX
14724,Cliente_15034,19,Otro,CDMX
14725,Cliente_15035,57,M,Guadalajara
14726,Cliente_15036,32,F,Guadalajara
14727,Cliente_15037,39,Otro,Puebla
14728,Cliente_15038,38,Otro,CDMX
14729,Cliente_15039,51,Otro,Puebla
14730,Cliente_15040,56,Otro,Puebla
14731,Cliente_15041,28,Otro,CDMX
14732,Cliente_15042,18,F,Monterrey
14733,Cliente_15043,61,M,Tijuana
14734,Cliente_15044,45,Otro,Monterrey
14735,Cliente_15045,20,F,Tijuana
14736,Cliente_15046,57,F,Puebla
14737,Cliente_15047,48,Otro,Monterrey
14738,Cliente_15048,27,Otro,Guadalajara
14739,Cliente_15049,34,M,Puebla
14740,Cliente_15050,51,F,CDMX
14741,Cliente_15051,59,Otro,CDMX
14742,Cliente_15052,34,Otro,CDMX
14743,Cliente_15053,40,M,Tijuana
14744,Cliente_15054,64,M,Guadalajara
14745,Cliente_15055,65,M,Guadalajara
14746,Cliente_15056,58,M,CDMX
14747,Cliente_15057,39,M,Guadalajara
14748,Cliente_15058,65,Otro,Puebla
14749,Cliente_15059,52,M,Tijuana
14750,Cliente_15060,26,M,Monterrey
14751,Cliente_15061,48,Otro,Puebla
14752,Cliente_15062,54,M,CDMX
14753,Cliente_15063,63,F,Monterrey
14754,Cliente_15064,50,M,Monterrey
14755,Cliente_15065,23,M,Tijuana
14756,Cliente_15066,36,F,CDMX
14757,Cliente_15067,65,Otro,Guadalajara
14758,Cliente_15068,64,F,Puebla
14759,Cliente_15069,19,M,Puebla
14760,Cliente_15070,18,F,Monterrey
14761,Cliente_15071,61,F,Tijuana
14762,Cliente_15072,61,Otro,Puebla
14763,Cliente_15073,62,M,Puebla
14764,Cliente_15074,65,Otro,Tijuana
14765,Cliente_15075,55,Otro,Tijuana
14766,Cliente_15076,30,Otro,Puebla
14767,Cliente_15077,28,F,Guadalajara
14768,Cliente_15078,42,Otro,Tijuana
14769,Cliente_15079,68,Otro,Monterrey
14770,Cliente_15080,47,F,Guadalajara
14771,Cliente_15081,33,F,CDMX
14772,Cliente_15082,31,Otro,Monterrey
14773,Cliente_15083,40,Otro,Tijuana
14774,Cliente_15084,45,Otro,CDMX
14775,Cliente_15085,44,F,Guadalajara
14776,Cliente_15086,54,Otro,Guadalajara
14777,Cliente_15087,46,M,CDMX
14778,Cliente_15088,46,M,Monterrey
14779,Cliente_15089,20,Otro,Guadalajara
14780,Cliente_15090,47,M,Monterrey
14781,Cliente_15091,61,M,CDMX
14782,Cliente_15092,53,M,Guadalajara
14783,Cliente_15093,39,F,CDMX
14784,Cliente_15094,63,M,CDMX
14785,Cliente_15095,21,F,Guadalajara
14786,Cliente_15096,44,M,CDMX
14787,Cliente_15097,25,M,Tijuana
14788,Cliente_15098,47,M,Tijuana
14789,Cliente_15099,47,F,Tijuana
14790,Cliente_15100,46,F,Puebla
14791,Cliente_15101,33,M,Guadalajara
14792,Cliente_15102,58,F,Guadalajara
14793,Cliente_15103,27,F,Monterrey
14794,Cliente_15104,26,M,Guadalajara
14795,Cliente_15105,28,Otro,Monterrey
14796,Cliente_15106,31,Otro,Puebla
14797,Cliente_15107,24,F,Guadalajara
14798,Cliente_15108,24,Otro,CDMX
14799,Cliente_15109,60,Otro,Monterrey
14800,Cliente_15110,23,F,Guadalajara
14801,Cliente_15111,33,F,Tijuana
14802,Cliente_15112,40,M,CDMX
14803,Cliente_15113,21,F,Guadalajara
14804,Cliente_15114,24,Otro,Puebla
14805,Cliente_15115,64,F,Monterrey
14806,Cliente_15116,23,Otro,Monterrey
14807,Cliente_15117,28,M,Monterrey
14808,Cliente_15118,24,M,Monterrey
14809,Cliente_15119,39,M,Monterrey
14810,Cliente_15120,48,Otro,Puebla
14811,Cliente_15121,38,M,Guadalajara
14812,Cliente_15122,46,M,Monterrey
14813,Cliente_15123,62,F,Puebla
14814,Cliente_15124,38,F,Monterrey
14815,Cliente_15125,38,Otro,CDMX
14816,Cliente_15126,60,F,Monterrey
14817,Cliente_15127,53,Otro,CDMX
14818,Cliente_15128,49,M,Puebla
14819,Cliente_15129,32,F,Guadalajara
14820,Cliente_15130,58,Otro,Tijuana
14821,Cliente_15131,63,M,Tijuana
14822,Cliente_15132,45,F,Guadalajara
14823,Cliente_15133,46,M,Puebla
14824,Cliente_15134,52,M,Guadalajara
14825,Cliente_15135,25,M,Monterrey
14826,Cliente_15136,30,M,Tijuana
14827,Cliente_15137,55,Otro,Monterrey
14828,Cliente_15138,50,F,CDMX
14829,Cliente_15139,52,M,CDMX
14830,Cliente_15140,40,M,CDMX
14831,Cliente_15141,40,Otro,Guadalajara
14832,Cliente_15142,22,M,Monterrey
14833,Cliente_15143,21,Otro,Puebla
14834,Cliente_15144,55,M,Guadalajara
14835,Cliente_15145,39,F,CDMX
14836,Cliente_15146,25,Otro,CDMX
14837,Cliente_15147,58,M,Puebla
14838,Cliente_15148,57,M,Guadalajara
14839,Cliente_15149,65,F,Puebla
14840,Cliente_15150,55,M,Tijuana
14841,Cliente_15151,27,M,Tijuana
14842,Cliente_15152,60,Otro,Guadalajara
14843,Cliente_15153,52,F,Puebla
14844,Cliente_15154,34,F,CDMX
14845,Cliente_15155,42,Otro,Tijuana
14846,Cliente_15156,40,M,Monterrey
14847,Cliente_15157,42,M,Guadalajara
14848,Cliente_15158,47,F,Puebla
14849,Cliente_15159,25,M,Puebla
14850,Cliente_15160,69,M,CDMX
14851,Cliente_15162,67,M,Guadalajara
14852,Cliente_15163,19,Otro,Monterrey
14853,Cliente_15164,45,Otro,Tijuana
14854,Cliente_15165,63,M,Puebla
14855,Cliente_15166,37,Otro,Monterrey
14856,Cliente_15167,35,M,Puebla
14857,Cliente_15168,19,F,Guadalajara
14858,Cliente_15169,59,Otro,Guadalajara
14859,Cliente_15170,57,F,Tijuana
14860,Cliente_15171,59,M,Tijuana
14861,Cliente_15172,24,M,CDMX
14862,Cliente_15173,59,M,Guadalajara
14863,Cliente_15174,61,F,Tijuana
14864,Cliente_15175,38,Otro,Puebla
14865,Cliente_15176,53,Otro,Monterrey
14866,Cliente_15177,44,Otro,Guadalajara
14867,Cliente_15178,40,Otro,Guadalajara
14868,Cliente_15179,48,Otro,Guadalajara
14869,Cliente_15180,47,M,Monterrey
14870,Cliente_15181,29,Otro,Monterrey
14871,Cliente_15182,59,F,CDMX
14872,Cliente_15183,55,M,Tijuana
14873,Cliente_15184,34,M,Tijuana
14874,Cliente_15185,42,F,Guadalajara
14875,Cliente_15186,45,Otro,Monterrey
14876,Cliente_15187,33,Otro,Monterrey
14877,Cliente_15188,25,F,Puebla
14878,Cliente_15189,18,Otro,Puebla
14879,Cliente_15190,67,M,Tijuana
14880,Cliente_15191,22,Otro,Tijuana
14881,Cliente_15192,69,Otro,Guadalajara
14882,Cliente_15193,51,Otro,Monterrey
14883,Cliente_15194,36,Otro,Guadalajara
14884,Cliente_15195,24,Otro,CDMX
14885,Cliente_15196,62,Otro,Tijuana
14886,Cliente_15197,41,Otro,CDMX
14887,Cliente_15198,40,F,Tijuana
14888,Cliente_15199,29,F,Guadalajara
14889,Cliente_15200,53,M,CDMX
14890,Cliente_15201,23,Otro,Puebla
14891,Cliente_15202,22,Otro,Puebla
14892,Cliente_15203,42,F,Guadalajara
14893,Cliente_15204,28,M,CDMX
14894,Cliente_15205,22,M,Puebla
14895,Cliente_15206,19,M,Tijuana
14896,Cliente_15207,52,Otro,Guadalajara
14897,Cliente_15208,21,F,Tijuana
14898,Cliente_15209,29,Otro,Monterrey
14899,Cliente_15210,51,M,Monterrey
14900,Cliente_15211,66,Otro,Tijuana
14901,Cliente_15212,24,F,Tijuana
14902,Cliente_15213,52,M,Monterrey
14903,Cliente_15214,21,F,Puebla
14904,Cliente_15215,52,Otro,Monterrey
14905,Cliente_15216,67,M,Tijuana
14906,Cliente_15217,31,F,Guadalajara
14907,Cliente_15218,56,Otro,Monterrey
14908,Cliente_15219,40,M,Puebla
14909,Cliente_15220,62,M,Puebla
14910,Cliente_15221,48,F,CDMX
14911,Cliente_15222,43,F,Tijuana
14912,Cliente_15223,34,M,Guadalajara
14913,Cliente_15225,66,Otro,Monterrey
14914,Cliente_15226,60,M,Tijuana
14915,Cliente_15227,57,M,Guadalajara
14916,Cliente_15228,35,F,CDMX
14917,Cliente_15229,56,M,Tijuana
14918,Cliente_15230,46,F,Tijuana
14919,Cliente_15231,55,F,Monterrey
14920,Cliente_15232,38,M,CDMX
14921,Cliente_15233,44,M,Puebla
14922,Cliente_15234,44,M,CDMX
14923,Cliente_15235,39,F,Guadalajara
14924,Cliente_15236,62,Otro,CDMX
14925,Cliente_15238,21,Otro,Guadalajara
14926,Cliente_15239,34,M,Monterrey
14927,Cliente_15240,62,F,CDMX
14928,Cliente_15242,19,Otro,Monterrey
14929,Cliente_15243,39,F,CDMX
14930,Cliente_15244,45,M,Tijuana
14931,Cliente_15245,25,M,Tijuana
14932,Cliente_15246,49,F,Puebla
14933,Cliente_15247,38,M,Guadalajara
14934,Cliente_15248,29,F,Tijuana
14935,Cliente_15249,56,M,CDMX
14936,Cliente_15250,19,M,CDMX
14937,Cliente_15251,50,F,Tijuana
14938,Cliente_15252,19,Otro,Puebla
14939,Cliente_15253,57,F,Tijuana
14940,Cliente_15254,68,F,Tijuana
14941,Cliente_15255,49,F,CDMX
14942,Cliente_15256,52,M,Puebla
14943,Cliente_15257,20,Otro,CDMX
14944,Cliente_15258,18,F,CDMX
14945,Cliente_15259,18,M,Monterrey
14946,Cliente_15260,26,M,Tijuana
14947,Cliente_15262,52,Otro,Puebla
14948,Cliente_15263,24,F,Monterrey
14949,Cliente_15264,52,Otro,Guadalajara
14950,Cliente_15265,31,F,Guadalajara
14951,Cliente_15266,48,M,Puebla
14952,Cliente_15268,54,M,Puebla
14953,Cliente_15269,60,F,Guadalajara
14954,Cliente_15270,23,F,Monterrey
14955,Cliente_15271,66,F,CDMX
14956,Cliente_15272,58,F,Guadalajara
14957,Cliente_15273,42,M,Monterrey
14958,Cliente_15274,61,M,Tijuana
14959,Cliente_15275,62,Otro,Monterrey
14960,Cliente_15276,42,M,CDMX
14961,Cliente_15277,32,F,Puebla
14962,Cliente_15278,56,F,Puebla
14963,Cliente_15279,69,F,Guadalajara
14964,Cliente_15280,63,Otro,Puebla
14965,Cliente_15281,35,Otro,Tijuana
14966,Cliente_15282,49,M,CDMX
14967,Cliente_15283,28,M,Monterrey
14968,Cliente_15284,47,M,Tijuana
14969,Cliente_15285,54,M,Tijuana
14970,Cliente_15286,35,M,Guadalajara
14971,Cliente_15287,31,Otro,Monterrey
14972,Cliente_15288,60,M,CDMX
14973,Cliente_15289,37,F,CDMX
14974,Cliente_15290,47,Otro,Monterrey
14975,Cliente_15291,55,Otro,Monterrey
14976,Cliente_15292,24,M,Puebla
14977,Cliente_15293,63,Otro,Tijuana
14978,Cliente_15294,37,M,CDMX
14979,Cliente_15295,60,F,CDMX
14980,Cliente_15296,33,M,Puebla
14981,Cliente_15297,60,F,Puebla
14982,Cliente_15298,43,M,Monterrey
14983,Cliente_15299,33,M,Monterrey
14984,Cliente_15300,29,F,Guadalajara
14985,Cliente_15301,56,F,Puebla
14986,Cliente_15302,24,Otro,Monterrey
14987,Cliente_15303,35,Otro,CDMX
14988,Cliente_15304,58,M,CDMX
14989,Cliente_15305,42,F,Monterrey
14990,Cliente_15306,22,M,Puebla
14991,Cliente_15307,56,F,Guadalajara
14992,Cliente_15308,49,Otro,Tijuana
14993,Cliente_15309,26,M,CDMX
14994,Cliente_15310,40,Otro,Monterrey
14995,Cliente_15311,46,M,CDMX
14996,Cliente_15312,38,Otro,Guadalajara
14997,Cliente_15313,61,F,Guadalajara
14998,Cliente_15314,24,Otro,CDMX
14999,Cliente_15315,36,M,Tijuana
15000,Cliente_15316,25,Otro,Monterrey
15001,Cliente_15317,45,Otro,Puebla
15002,Cliente_15318,19,F,Monterrey
15003,Cliente_15319,64,Otro,Monterrey
15004,Cliente_15320,20,Otro,Puebla
15005,Cliente_15321,19,F,Tijuana
15006,Cliente_15322,38,M,Puebla
15007,Cliente_15323,69,Otro,Monterrey
15008,Cliente_15324,52,Otro,Tijuana
15009,Cliente_15325,48,F,Tijuana
15010,Cliente_15327,65,F,CDMX
15011,Cliente_15328,63,Otro,Guadalajara
15012,Cliente_15329,44,M,Monterrey
15013,Cliente_15330,33,F,CDMX
15014,Cliente_15331,59,Otro,Puebla
15015,Cliente_15332,32,M,Tijuana
15016,Cliente_15333,48,Otro,Tijuana
15017,Cliente_15334,27,F,Tijuana
15018,Cliente_15335,61,F,Puebla
15019,Cliente_15336,47,Otro,Puebla
15020,Cliente_15337,60,Otro,CDMX
15021,Cliente_15338,34,M,Monterrey
15022,Cliente_15339,39,Otro,Puebla
15023,Cliente_15340,66,F,CDMX
15024,Cliente_15341,51,F,Guadalajara
15025,Cliente_15342,47,M,Guadalajara
15026,Cliente_15343,39,M,Tijuana
15027,Cliente_15344,38,Otro,CDMX
15028,Cliente_15345,30,Otro,Tijuana
15029,Cliente_15346,32,Otro,Tijuana
15030,Cliente_15347,32,Otro,Monterrey
15031,Cliente_15348,49,Otro,Puebla
15032,Cliente_15349,20,M,Puebla
15033,Cliente_15350,22,Otro,CDMX
15034,Cliente_15351,57,F,Guadalajara
