cliente_id,nombre,edad,genero,ubicacion
102544.657688519,Cliente_11315,370.8645151095039,M,CDMX
11316.0,Cliente_11316,53.0,Otro,Monterrey
11317.0,Cliente_11317,19.0,M,Tijuana
11318.0,Cliente_11318,36.0,Otro,Puebla
11319.0,Cliente_11319,41.0,M,Guadalajara
11320.0,Cliente_11320,64.0,M,CDMX
11321.0,Cliente_11321,30.0,F,Tijuana
11322.0,Cliente_11322,44.0,F,Puebla
11323.0,Cliente_11323,53.0,F,Puebla
11324.0,Cliente_11324,39.0,M,Puebla
11325.0,Cliente_11325,41.0,Otro,CDMX
11326.0,Cliente_11326,35.0,F,Monterrey
11327.0,Cliente_11327,42.0,F,Tijuana
11328.0,Cliente_11328,50.0,F,Tijuana
11329.0,Cliente_11329,56.0,Otro,CDMX
11330.0,Cliente_11330,47.0,F,Tijuana
,,,,
11332.0,Cliente_11332,66.0,Otro,Guadalajara
11333.0,Cliente_11333,49.0,F,Puebla
11334.0,Cliente_11334,45.0,Otro,Guadalajara
11335.0,Cliente_11335,62.0,F,Tijuana
11336.0,Cliente_11336,26.0,M,Monterrey
11337.0,Cliente_11337,65.0,F,Puebla
11338.0,Cliente_11338,24.0,F,Monterrey
11339.0,Cliente_11339,56.0,F,Guadalajara
,,,,
11341.0,Cliente_11341,60.0,M,Tijuana
11342.0,Cliente_11342,24.0,M,Puebla
11343.0,Cliente_11343,61.0,M,CDMX
11344.0,Cliente_11344,42.0,M,Puebla
11345.0,Cliente_11345,40.0,F,Puebla
11346.0,Cliente_11346,48.0,M,Monterrey
11347.0,Cliente_11347,29.0,F,CDMX
11348.0,Cliente_11348,31.0,M,CDMX
11349.0,Cliente_11349,20.0,Otro,Monterrey
11350.0,Cliente_11350,23.0,F,Tijuana
11351.0,Cliente_11351,66.0,F,Puebla
11352.0,Cliente_11352,52.0,F,Puebla
11353.0,Cliente_11353,61.0,F,Tijuana
11354.0,Cliente_11354,57.0,M,CDMX
11355.0,Cliente_11355,43.0,Otro,Tijuana
11356.0,Cliente_11356,56.0,F,CDMX
11357.0,Cliente_11357,50.0,F,Puebla
11358.0,Cliente_11358,44.0,F,Guadalajara
11359.0,Cliente_11359,28.0,Otro,Tijuana
11360.0,Cliente_11360,30.0,F,Tijuana
11361.0,Cliente_11361,30.0,Otro,CDMX
11362.0,Cliente_11362,41.0,F,Monterrey
11363.0,Cliente_11363,29.0,F,Guadalajara
11364.0,Cliente_11364,31.0,Otro,CDMX
11365.0,Cliente_11365,45.0,Otro,Monterrey
11366.0,Cliente_11366,59.0,F,Guadalajara
11367.0,Cliente_11367,44.0,M,Tijuana
11368.0,Cliente_11368,22.0,F,Tijuana
11369.0,Cliente_11369,66.0,M,Puebla
11370.0,Cliente_11370,45.0,Otro,Monterrey
,,,,
94724.48191819151,Cliente_11372,273.0038026614595,M,Tijuana
11373.0,Cliente_11373,32.0,M,CDMX
11374.0,Cliente_11374,65.0,M,Tijuana
11375.0,Cliente_11375,69.0,Otro,Puebla
11376.0,Cliente_11376,18.0,M,Tijuana
11377.0,Cliente_11377,61.0,M,Puebla
11378.0,Cliente_11378,63.0,M,Monterrey
11379.0,Cliente_11379,30.0,Otro,Puebla
11380.0,Cliente_11380,64.0,F,Puebla
11381.0,Cliente_11381,21.0,F,Guadalajara
11382.0,Cliente_11382,26.0,F,Puebla
11383.0,Cliente_11383,50.0,F,Puebla
11384.0,Cliente_11384,67.0,F,Puebla
11385.0,Cliente_11385,24.0,F,CDMX
11386.0,Cliente_11386,40.0,F,Monterrey
11387.0,Cliente_11387,69.0,Otro,Guadalajara
11388.0,Cliente_11388,30.0,F,Puebla
11389.0,Cliente_11389,55.0,F,Tijuana
11390.0,Cliente_11390,20.0,F,Monterrey
11391.0,Cliente_11391,56.0,M,Tijuana
11392.0,Cliente_11392,59.0,F,Monterrey
11393.0,Cliente_11393,67.0,Otro,Tijuana
11394.0,Cliente_11394,30.0,F,Monterrey
11395.0,Cliente_11395,60.0,M,CDMX
11396.0,Cliente_11396,34.0,Otro,CDMX
11397.0,Cliente_11397,46.0,M,Monterrey
11398.0,Cliente_11398,51.0,Otro,Guadalajara
11399.0,Cliente_11399,58.0,M,CDMX
,,,,
11401.0,Cliente_11401,29.0,Otro,Puebla
11402.0,Cliente_11402,39.0,Otro,CDMX
11403.0,Cliente_11403,28.0,Otro,Tijuana
11404.0,Cliente_11404,48.0,F,Puebla
11405.0,Cliente_11405,38.0,Otro,Puebla
11406.0,Cliente_11406,47.0,F,Guadalajara
11407.0,Cliente_11407,41.0,F,Monterrey
11408.0,Cliente_11408,67.0,F,Guadalajara
11409.0,Cliente_11409,30.0,F,Tijuana
11410.0,Cliente_11410,31.0,Otro,Monterrey
11411.0,Cliente_11411,45.0,M,CDMX
11412.0,Cliente_11412,34.0,M,Tijuana
11413.0,Cliente_11413,52.0,M,CDMX
11414.0,Cliente_11414,44.0,M,Tijuana
11415.0,Cliente_11415,61.0,Otro,CDMX
11416.0,Cliente_11416,42.0,F,Guadalajara
11417.0,Cliente_11417,64.0,Otro,Guadalajara
11418.0,Cliente_11418,18.0,Otro,Tijuana
11419.0,Cliente_11419,65.0,M,Tijuana
11420.0,Cliente_11420,26.0,F,CDMX
11421.0,Cliente_11421,66.0,M,Tijuana
11422.0,Cliente_11422,29.0,M,Guadalajara
11423.0,Cliente_11423,23.0,M,Monterrey
11424.0,Cliente_11424,44.0,M,Guadalajara
11425.0,Cliente_11425,69.0,M,Monterrey
11426.0,Cliente_11426,23.0,Otro,Puebla
11427.0,Cliente_11427,31.0,Otro,Guadalajara
11428.0,Cliente_11428,37.0,Otro,Tijuana
11429.0,Cliente_11429,38.0,Otro,Puebla
11430.0,Cliente_11430,33.0,M,CDMX
11431.0,Cliente_11431,61.0,M,CDMX
11432.0,Cliente_11432,21.0,Otro,Guadalajara
11433.0,Cliente_11433,20.0,M,Puebla
11434.0,Cliente_11434,54.0,M,Tijuana
11435.0,Cliente_11435,57.0,M,Monterrey
11436.0,Cliente_11436,22.0,F,Guadalajara
11437.0,Cliente_11437,19.0,Otro,Puebla
11438.0,Cliente_11438,52.0,F,Monterrey
11439.0,Cliente_11439,39.0,Otro,CDMX
11440.0,Cliente_11440,66.0,F,Guadalajara
11441.0,Cliente_11441,57.0,M,Monterrey
11442.0,Cliente_11442,42.0,F,Puebla
11443.0,Cliente_11443,33.0,M,Tijuana
11444.0,Cliente_11444,25.0,Otro,Guadalajara
11445.0,Cliente_11445,46.0,F,Tijuana
11446.0,Cliente_11446,69.0,M,CDMX
11447.0,Cliente_11447,45.0,Otro,Monterrey
11448.0,Cliente_11448,58.0,F,Puebla
11449.0,Cliente_11449,51.0,F,Tijuana
11450.0,Cliente_11450,42.0,F,Monterrey
11451.0,Cliente_11451,66.0,Otro,CDMX
11452.0,Cliente_11452,59.0,F,CDMX
11453.0,Cliente_11453,54.0,F,Guadalajara
11454.0,Cliente_11454,19.0,M,Puebla
11455.0,Cliente_11455,48.0,Otro,CDMX
11456.0,Cliente_11456,36.0,F,Guadalajara
11457.0,Cliente_11457,43.0,M,Puebla
11458.0,Cliente_11458,57.0,F,Monterrey
11459.0,Cliente_11459,25.0,Otro,CDMX
11460.0,Cliente_11460,53.0,M,Guadalajara
11461.0,Cliente_11461,43.0,Otro,CDMX
11462.0,Cliente_11462,64.0,Otro,Puebla
11463.0,Cliente_11463,18.0,Otro,Monterrey
11464.0,Cliente_11464,59.0,F,Tijuana
11465.0,Cliente_11465,58.0,Otro,Monterrey
11466.0,Cliente_11466,53.0,F,Tijuana
11467.0,Cliente_11467,51.0,Otro,Puebla
11468.0,Cliente_11468,47.0,Otro,Tijuana
11469.0,Cliente_11469,60.0,M,CDMX
11470.0,Cliente_11470,37.0,Otro,Tijuana
11471.0,Cliente_11471,54.0,F,CDMX
11472.0,Cliente_11472,60.0,Otro,Monterrey
11473.0,Cliente_11473,35.0,M,CDMX
11474.0,Cliente_11474,68.0,F,CDMX
11475.0,Cliente_11475,61.0,M,Monterrey
11476.0,Cliente_11476,67.0,M,Tijuana
11477.0,Cliente_11477,60.0,M,Monterrey
11478.0,Cliente_11478,23.0,Otro,CDMX
11479.0,Cliente_11479,61.0,M,Guadalajara
11480.0,Cliente_11480,28.0,F,Tijuana
11481.0,Cliente_11481,53.0,M,Puebla
11482.0,Cliente_11482,52.0,Otro,CDMX
11483.0,Cliente_11483,22.0,F,Monterrey
11484.0,Cliente_11484,40.0,F,CDMX
11485.0,Cliente_11485,67.0,M,Tijuana
11486.0,Cliente_11486,49.0,Otro,CDMX
11487.0,Cliente_11487,45.0,M,CDMX
11488.0,Cliente_11488,65.0,F,Tijuana
11489.0,Cliente_11489,68.0,Otro,Tijuana
11490.0,Cliente_11490,52.0,Otro,Monterrey
11491.0,Cliente_11491,56.0,F,Puebla
11492.0,Cliente_11492,18.0,Otro,Monterrey
11493.0,Cliente_11493,30.0,Otro,Puebla
11494.0,Cliente_11494,21.0,Otro,CDMX
11495.0,Cliente_11495,30.0,F,Guadalajara
11496.0,Cliente_11496,57.0,Otro,CDMX
11497.0,Cliente_11497,68.0,M,Monterrey
11498.0,Cliente_11498,31.0,Otro,Monterrey
11499.0,Cliente_11499,39.0,M,Tijuana
11500.0,Cliente_11500,52.0,Otro,Tijuana
11501.0,Cliente_11501,29.0,Otro,Tijuana
11502.0,Cliente_11502,49.0,M,Tijuana
11503.0,Cliente_11503,44.0,M,Monterrey
11504.0,Cliente_11504,34.0,M,Guadalajara
11505.0,Cliente_11505,60.0,Otro,Tijuana
11506.0,Cliente_11506,21.0,F,Monterrey
11507.0,Cliente_11507,45.0,F,CDMX
11508.0,Cliente_11508,38.0,M,Guadalajara
,,,,
11510.0,Cliente_11510,52.0,Otro,Tijuana
11511.0,Cliente_11511,67.0,Otro,Tijuana
11512.0,Cliente_11512,39.0,Otro,Guadalajara
11513.0,Cliente_11513,69.0,Otro,Guadalajara
11514.0,Cliente_11514,47.0,M,Tijuana
11515.0,Cliente_11515,56.0,M,Tijuana
11516.0,Cliente_11516,20.0,M,Puebla
11517.0,Cliente_11517,59.0,M,Guadalajara
11518.0,Cliente_11518,24.0,F,Puebla
11519.0,Cliente_11519,65.0,M,Monterrey
11520.0,Cliente_11520,53.0,F,CDMX
,,,,
11522.0,Cliente_11522,19.0,F,Monterrey
11523.0,Cliente_11523,40.0,Otro,Guadalajara
11524.0,Cliente_11524,58.0,M,CDMX
11525.0,Cliente_11525,41.0,F,Guadalajara
11526.0,Cliente_11526,56.0,M,Guadalajara
11527.0,Cliente_11527,19.0,Otro,Monterrey
11528.0,Cliente_11528,43.0,Otro,CDMX
11529.0,Cliente_11529,48.0,F,CDMX
11530.0,Cliente_11530,27.0,M,Guadalajara
11531.0,Cliente_11531,68.0,M,Monterrey
11532.0,Cliente_11532,64.0,M,Monterrey
11533.0,Cliente_11533,45.0,M,Puebla
11534.0,Cliente_11534,40.0,M,Tijuana
11535.0,Cliente_11535,38.0,Otro,CDMX
11536.0,Cliente_11536,31.0,F,Guadalajara
11537.0,Cliente_11537,55.0,M,Monterrey
11538.0,Cliente_11538,66.0,Otro,Puebla
11539.0,Cliente_11539,35.0,M,Puebla
11540.0,Cliente_11540,53.0,Otro,Monterrey
11541.0,Cliente_11541,33.0,Otro,Tijuana
11542.0,Cliente_11542,18.0,F,CDMX
11543.0,Cliente_11543,25.0,Otro,CDMX
11544.0,Cliente_11544,19.0,F,Guadalajara
11545.0,Cliente_11545,18.0,Otro,CDMX
11546.0,Cliente_11546,37.0,M,CDMX
11547.0,Cliente_11547,66.0,Otro,Monterrey
11548.0,Cliente_11548,22.0,F,Monterrey
11549.0,Cliente_11549,32.0,M,Puebla
11550.0,Cliente_11550,59.0,F,CDMX
11551.0,Cliente_11551,22.0,Otro,Tijuana
11552.0,Cliente_11552,52.0,M,Guadalajara
11553.0,Cliente_11553,48.0,M,CDMX
11554.0,Cliente_11554,57.0,M,Tijuana
11555.0,Cliente_11555,49.0,M,Monterrey
11556.0,Cliente_11556,35.0,M,Tijuana
11557.0,Cliente_11557,31.0,F,CDMX
11558.0,Cliente_11558,34.0,F,CDMX
11559.0,Cliente_11559,66.0,Otro,Monterrey
11560.0,Cliente_11560,61.0,M,Monterrey
11561.0,Cliente_11561,21.0,Otro,CDMX
11562.0,Cliente_11562,34.0,Otro,Tijuana
11563.0,Cliente_11563,47.0,M,Guadalajara
11564.0,Cliente_11564,37.0,M,Guadalajara
11565.0,Cliente_11565,38.0,F,Puebla
11566.0,Cliente_11566,20.0,F,Guadalajara
11567.0,Cliente_11567,22.0,M,Guadalajara
11568.0,Cliente_11568,24.0,M,Monterrey
11569.0,Cliente_11569,57.0,F,CDMX
11570.0,Cliente_11570,46.0,M,CDMX
11571.0,Cliente_11571,29.0,Otro,Puebla
11572.0,Cliente_11572,63.0,Otro,Tijuana
11573.0,Cliente_11573,50.0,M,CDMX
11574.0,Cliente_11574,18.0,F,CDMX
11575.0,Cliente_11575,29.0,F,Tijuana
11576.0,Cliente_11576,65.0,F,Tijuana
11577.0,Cliente_11577,18.0,M,Guadalajara
11578.0,Cliente_11578,59.0,M,CDMX
11579.0,Cliente_11579,34.0,Otro,Tijuana
11580.0,Cliente_11580,48.0,Otro,Tijuana
11581.0,Cliente_11581,31.0,Otro,Tijuana
11582.0,Cliente_11582,32.0,Otro,Guadalajara
11583.0,Cliente_11583,59.0,M,Monterrey
11584.0,Cliente_11584,60.0,Otro,CDMX
11585.0,Cliente_11585,53.0,Otro,Monterrey
11586.0,Cliente_11586,40.0,F,Tijuana
11587.0,Cliente_11587,42.0,M,Guadalajara
11588.0,Cliente_11588,20.0,Otro,Monterrey
11589.0,Cliente_11589,22.0,M,CDMX
11590.0,Cliente_11590,32.0,F,CDMX
11591.0,Cliente_11591,35.0,M,CDMX
11592.0,Cliente_11592,54.0,M,CDMX
11593.0,Cliente_11593,46.0,Otro,Monterrey
11594.0,Cliente_11594,69.0,M,Guadalajara
11595.0,Cliente_11595,58.0,M,Monterrey
11596.0,Cliente_11596,65.0,F,Guadalajara
11597.0,Cliente_11597,24.0,F,Guadalajara
11598.0,Cliente_11598,22.0,M,Tijuana
11599.0,Cliente_11599,61.0,M,CDMX
11600.0,Cliente_11600,57.0,F,Tijuana
11601.0,Cliente_11601,44.0,F,CDMX
11602.0,Cliente_11602,18.0,M,Puebla
11603.0,Cliente_11603,25.0,Otro,Monterrey
11604.0,Cliente_11604,44.0,F,Puebla
11605.0,Cliente_11605,52.0,M,Puebla
11606.0,Cliente_11606,47.0,F,Monterrey
11607.0,Cliente_11607,25.0,F,Tijuana
11608.0,Cliente_11608,68.0,M,Monterrey
11609.0,Cliente_11609,36.0,Otro,Monterrey
11610.0,Cliente_11610,59.0,M,CDMX
11611.0,Cliente_11611,67.0,M,CDMX
11612.0,Cliente_11612,48.0,Otro,CDMX
82091.92135388368,Cliente_11613,98.06287505856285,Otro,Puebla
11614.0,Cliente_11614,63.0,M,Guadalajara
11615.0,Cliente_11615,56.0,F,Guadalajara
11616.0,Cliente_11616,27.0,M,CDMX
11617.0,Cliente_11617,31.0,M,Tijuana
11618.0,Cliente_11618,64.0,F,CDMX
11619.0,Cliente_11619,62.0,F,Guadalajara
11620.0,Cliente_11620,31.0,M,Tijuana
11621.0,Cliente_11621,30.0,F,Tijuana
11622.0,Cliente_11622,55.0,F,CDMX
11623.0,Cliente_11623,65.0,Otro,Monterrey
11624.0,Cliente_11624,65.0,F,CDMX
11625.0,Cliente_11625,67.0,Otro,Puebla
11626.0,Cliente_11626,35.0,M,Monterrey
11627.0,Cliente_11627,47.0,F,Tijuana
11628.0,Cliente_11628,48.0,Otro,Tijuana
11629.0,Cliente_11629,61.0,Otro,Guadalajara
11630.0,Cliente_11630,63.0,F,Tijuana
11631.0,Cliente_11631,52.0,Otro,Puebla
11632.0,Cliente_11632,42.0,M,Guadalajara
11633.0,Cliente_11633,51.0,M,Guadalajara
11634.0,Cliente_11634,37.0,M,CDMX
11635.0,Cliente_11635,57.0,Otro,Guadalajara
11636.0,Cliente_11636,40.0,M,Guadalajara
11637.0,Cliente_11637,65.0,F,Guadalajara
11638.0,Cliente_11638,42.0,F,Guadalajara
11639.0,Cliente_11639,43.0,M,Puebla
11640.0,Cliente_11640,47.0,M,CDMX
11641.0,Cliente_11641,69.0,F,Monterrey
11642.0,Cliente_11642,41.0,M,CDMX
11643.0,Cliente_11643,47.0,F,Tijuana
11644.0,Cliente_11644,44.0,Otro,CDMX
11645.0,Cliente_11645,54.0,Otro,Tijuana
11646.0,Cliente_11646,28.0,F,Puebla
11647.0,Cliente_11647,50.0,M,Tijuana
11648.0,Cliente_11648,44.0,F,Puebla
11649.0,Cliente_11649,44.0,Otro,Tijuana
11650.0,Cliente_11650,41.0,M,CDMX
11651.0,Cliente_11651,40.0,M,Tijuana
11652.0,Cliente_11652,40.0,Otro,CDMX
11653.0,Cliente_11653,43.0,Otro,Puebla
11654.0,Cliente_11654,53.0,F,Puebla
11655.0,Cliente_11655,22.0,Otro,CDMX
11656.0,Cliente_11656,65.0,M,Monterrey
11657.0,Cliente_11657,28.0,F,Guadalajara
11658.0,Cliente_11658,33.0,F,Guadalajara
104178.2649618804,Cliente_11659,248.3512888546521,F,CDMX
11660.0,Cliente_11660,51.0,M,Monterrey
11661.0,Cliente_11661,69.0,F,Monterrey
11662.0,Cliente_11662,47.0,F,Tijuana
11663.0,Cliente_11663,42.0,M,Monterrey
11664.0,Cliente_11664,61.0,Otro,Puebla
11665.0,Cliente_11665,53.0,M,CDMX
11666.0,Cliente_11666,64.0,M,Puebla
11667.0,Cliente_11667,39.0,M,Tijuana
11668.0,Cliente_11668,57.0,Otro,CDMX
11669.0,Cliente_11669,61.0,Otro,Tijuana
11670.0,Cliente_11670,21.0,F,Guadalajara
11671.0,Cliente_11671,57.0,Otro,Puebla
,,,,
11673.0,Cliente_11673,30.0,F,Guadalajara
11674.0,Cliente_11674,29.0,Otro,Guadalajara
11675.0,Cliente_11675,59.0,Otro,CDMX
11676.0,Cliente_11676,36.0,F,Guadalajara
11677.0,Cliente_11677,55.0,F,CDMX
11678.0,Cliente_11678,67.0,Otro,Guadalajara
99676.81079952218,Cliente_11679,459.303092830051,Otro,Guadalajara
11680.0,Cliente_11680,36.0,M,Puebla
11681.0,Cliente_11681,41.0,Otro,Monterrey
11682.0,Cliente_11682,28.0,M,CDMX
11683.0,Cliente_11683,40.0,M,Guadalajara
11684.0,Cliente_11684,36.0,M,Tijuana
11685.0,Cliente_11685,42.0,M,Guadalajara
11686.0,Cliente_11686,40.0,M,Tijuana
11687.0,Cliente_11687,23.0,M,Guadalajara
11688.0,Cliente_11688,67.0,M,Monterrey
11689.0,Cliente_11689,47.0,F,CDMX
11690.0,Cliente_11690,28.0,M,Guadalajara
11691.0,Cliente_11691,42.0,F,Monterrey
11692.0,Cliente_11692,56.0,F,Puebla
11693.0,Cliente_11693,30.0,M,Guadalajara
11694.0,Cliente_11694,26.0,F,Puebla
11695.0,Cliente_11695,56.0,F,Tijuana
11696.0,Cliente_11696,41.0,Otro,Puebla
11697.0,Cliente_11697,57.0,F,Tijuana
11698.0,Cliente_11698,43.0,Otro,Tijuana
11699.0,Cliente_11699,50.0,Otro,CDMX
11700.0,Cliente_11700,20.0,Otro,Puebla
11701.0,Cliente_11701,46.0,F,Guadalajara
11702.0,Cliente_11702,19.0,Otro,Monterrey
11703.0,Cliente_11703,50.0,F,Guadalajara
11704.0,Cliente_11704,22.0,Otro,Puebla
11705.0,Cliente_11705,55.0,M,Tijuana
11706.0,Cliente_11706,18.0,M,Guadalajara
11707.0,Cliente_11707,48.0,F,Tijuana
11708.0,Cliente_11708,53.0,F,Monterrey
11709.0,Cliente_11709,28.0,Otro,Puebla
11710.0,Cliente_11710,29.0,F,Monterrey
11711.0,Cliente_11711,46.0,F,Monterrey
11712.0,Cliente_11712,60.0,F,Guadalajara
11713.0,Cliente_11713,51.0,M,Tijuana
11714.0,Cliente_11714,50.0,M,CDMX
11715.0,Cliente_11715,64.0,F,Tijuana
11716.0,Cliente_11716,27.0,F,Puebla
11717.0,Cliente_11717,29.0,Otro,Puebla
11718.0,Cliente_11718,34.0,Otro,Guadalajara
11719.0,Cliente_11719,25.0,Otro,Puebla
11720.0,Cliente_11720,23.0,Otro,CDMX
11721.0,Cliente_11721,58.0,F,Guadalajara
11722.0,Cliente_11722,22.0,F,Monterrey
11723.0,Cliente_11723,21.0,F,Guadalajara
11724.0,Cliente_11724,66.0,M,CDMX
11725.0,Cliente_11725,56.0,F,Monterrey
11726.0,Cliente_11726,33.0,F,Guadalajara
11727.0,Cliente_11727,35.0,Otro,CDMX
11728.0,Cliente_11728,50.0,F,Tijuana
11729.0,Cliente_11729,28.0,F,Monterrey
11730.0,Cliente_11730,32.0,Otro,Puebla
11731.0,Cliente_11731,19.0,M,Monterrey
11732.0,Cliente_11732,42.0,M,Puebla
11733.0,Cliente_11733,24.0,M,Monterrey
11734.0,Cliente_11734,44.0,M,Tijuana
11735.0,Cliente_11735,61.0,F,Guadalajara
11736.0,Cliente_11736,26.0,Otro,Tijuana
11737.0,Cliente_11737,28.0,F,Puebla
11738.0,Cliente_11738,30.0,F,Puebla
11739.0,Cliente_11739,60.0,M,Puebla
11740.0,Cliente_11740,28.0,Otro,Tijuana
11741.0,Cliente_11741,33.0,M,Tijuana
11742.0,Cliente_11742,47.0,Otro,Puebla
11743.0,Cliente_11743,49.0,F,Puebla
11744.0,Cliente_11744,22.0,Otro,Guadalajara
11745.0,Cliente_11745,25.0,Otro,Puebla
11746.0,Cliente_11746,68.0,M,Puebla
11747.0,Cliente_11747,21.0,M,Monterrey
11748.0,Cliente_11748,31.0,F,Puebla
11749.0,Cliente_11749,34.0,M,Puebla
11750.0,Cliente_11750,63.0,M,Guadalajara
11751.0,Cliente_11751,66.0,Otro,CDMX
11752.0,Cliente_11752,29.0,M,CDMX
11753.0,Cliente_11753,22.0,Otro,Guadalajara
11754.0,Cliente_11754,59.0,M,Monterrey
11755.0,Cliente_11755,35.0,F,Tijuana
11756.0,Cliente_11756,59.0,M,Monterrey
11757.0,Cliente_11757,18.0,F,Tijuana
11758.0,Cliente_11758,45.0,F,Guadalajara
11759.0,Cliente_11759,54.0,M,Puebla
11760.0,Cliente_11760,31.0,F,Guadalajara
11761.0,Cliente_11761,58.0,Otro,Puebla
11762.0,Cliente_11762,26.0,M,Tijuana
64349.76797484117,Cliente_11763,340.6100351807618,M,Guadalajara
11764.0,Cliente_11764,31.0,Otro,CDMX
11765.0,Cliente_11765,69.0,M,CDMX
11766.0,Cliente_11766,36.0,M,Monterrey
11767.0,Cliente_11767,18.0,M,Monterrey
11768.0,Cliente_11768,64.0,Otro,CDMX
11769.0,Cliente_11769,53.0,F,Puebla
11770.0,Cliente_11770,64.0,Otro,Guadalajara
11771.0,Cliente_11771,53.0,M,Monterrey
11772.0,Cliente_11772,27.0,M,Monterrey
11773.0,Cliente_11773,55.0,Otro,CDMX
11774.0,Cliente_11774,56.0,Otro,Monterrey
11775.0,Cliente_11775,47.0,F,Puebla
11776.0,Cliente_11776,45.0,Otro,Monterrey
11777.0,Cliente_11777,44.0,F,Puebla
11778.0,Cliente_11778,52.0,M,Puebla
11779.0,Cliente_11779,68.0,M,CDMX
11780.0,Cliente_11780,53.0,M,Tijuana
11781.0,Cliente_11781,41.0,F,Monterrey
11782.0,Cliente_11782,48.0,Otro,Monterrey
11783.0,Cliente_11783,18.0,M,Puebla
11784.0,Cliente_11784,29.0,Otro,CDMX
11785.0,Cliente_11785,50.0,Otro,Tijuana
11786.0,Cliente_11786,69.0,M,Guadalajara
11787.0,Cliente_11787,45.0,F,Tijuana
11788.0,Cliente_11788,55.0,M,Tijuana
11789.0,Cliente_11789,26.0,M,Puebla
11790.0,Cliente_11790,33.0,F,Monterrey
11791.0,Cliente_11791,26.0,Otro,Puebla
11792.0,Cliente_11792,30.0,F,Tijuana
11793.0,Cliente_11793,23.0,Otro,Guadalajara
11794.0,Cliente_11794,59.0,F,Guadalajara
11795.0,Cliente_11795,38.0,M,Puebla
11796.0,Cliente_11796,37.0,F,Guadalajara
11797.0,Cliente_11797,42.0,F,Monterrey
11798.0,Cliente_11798,21.0,M,Guadalajara
11799.0,Cliente_11799,64.0,Otro,Guadalajara
11800.0,Cliente_11800,59.0,F,Guadalajara
11801.0,Cliente_11801,34.0,F,Guadalajara
11802.0,Cliente_11802,51.0,Otro,Puebla
11803.0,Cliente_11803,54.0,Otro,Tijuana
11804.0,Cliente_11804,63.0,F,Tijuana
11805.0,Cliente_11805,68.0,M,Guadalajara
11806.0,Cliente_11806,29.0,Otro,Tijuana
11807.0,Cliente_11807,43.0,Otro,Monterrey
11808.0,Cliente_11808,69.0,M,CDMX
11809.0,Cliente_11809,47.0,M,Guadalajara
11810.0,Cliente_11810,47.0,M,Guadalajara
11811.0,Cliente_11811,59.0,M,CDMX
11812.0,Cliente_11812,63.0,Otro,CDMX
11813.0,Cliente_11813,57.0,F,Monterrey
11814.0,Cliente_11814,52.0,Otro,Puebla
11815.0,Cliente_11815,50.0,M,Tijuana
11816.0,Cliente_11816,44.0,Otro,Guadalajara
11817.0,Cliente_11817,21.0,M,Guadalajara
11818.0,Cliente_11818,60.0,Otro,Tijuana
11819.0,Cliente_11819,50.0,F,Tijuana
11820.0,Cliente_11820,45.0,F,Puebla
11821.0,Cliente_11821,23.0,Otro,Puebla
11822.0,Cliente_11822,27.0,M,Guadalajara
11823.0,Cliente_11823,68.0,Otro,Puebla
11824.0,Cliente_11824,46.0,F,Monterrey
11825.0,Cliente_11825,31.0,M,Puebla
11826.0,Cliente_11826,35.0,F,CDMX
11827.0,Cliente_11827,66.0,F,CDMX
11828.0,Cliente_11828,41.0,F,CDMX
11829.0,Cliente_11829,44.0,M,Monterrey
11830.0,Cliente_11830,66.0,F,Tijuana
11831.0,Cliente_11831,25.0,M,Guadalajara
11832.0,Cliente_11832,47.0,F,Puebla
11833.0,Cliente_11833,65.0,F,Tijuana
11834.0,Cliente_11834,56.0,Otro,Puebla
11835.0,Cliente_11835,41.0,F,Tijuana
107950.73049229746,Cliente_11836,428.8903338249363,M,Tijuana
11837.0,Cliente_11837,49.0,Otro,Tijuana
11838.0,Cliente_11838,48.0,F,Monterrey
11839.0,Cliente_11839,49.0,Otro,Tijuana
11840.0,Cliente_11840,67.0,Otro,CDMX
11841.0,Cliente_11841,68.0,Otro,Tijuana
11842.0,Cliente_11842,58.0,M,CDMX
11843.0,Cliente_11843,37.0,Otro,Monterrey
11844.0,Cliente_11844,36.0,F,Monterrey
11845.0,Cliente_11845,40.0,Otro,Tijuana
11846.0,Cliente_11846,25.0,M,Tijuana
11847.0,Cliente_11847,69.0,F,Tijuana
11848.0,Cliente_11848,33.0,M,Tijuana
11849.0,Cliente_11849,43.0,F,Guadalajara
11850.0,Cliente_11850,21.0,Otro,Tijuana
11851.0,Cliente_11851,63.0,Otro,Guadalajara
11852.0,Cliente_11852,38.0,M,Guadalajara
11853.0,Cliente_11853,63.0,F,CDMX
11854.0,Cliente_11854,30.0,F,Guadalajara
11855.0,Cliente_11855,27.0,Otro,Puebla
11856.0,Cliente_11856,40.0,M,Tijuana
11857.0,Cliente_11857,48.0,F,CDMX
11858.0,Cliente_11858,25.0,M,Guadalajara
,,,,
11860.0,Cliente_11860,26.0,Otro,Tijuana
11861.0,Cliente_11861,61.0,F,Tijuana
11862.0,Cliente_11862,40.0,M,Puebla
11863.0,Cliente_11863,36.0,Otro,Tijuana
11864.0,Cliente_11864,53.0,F,Puebla
64743.52661296259,Cliente_11865,158.7266883158466,M,Guadalajara
11866.0,Cliente_11866,32.0,F,Guadalajara
11867.0,Cliente_11867,28.0,M,Monterrey
11868.0,Cliente_11868,52.0,F,CDMX
